max_anomaly_score,anomalous_days,s3_rule_days,multisignal_days,first_day,last_day,priority_score,anon_user
75.6785388121404,1,0,29,2010-01-04,2011-05-16,76.6785388121404,usr_230621e01b74
75.67566096721485,1,0,28,2010-01-04,2011-05-16,76.67566096721485,usr_9782bc6b6eea
75.64495627118201,1,0,8,2010-01-04,2011-05-16,76.64495627118201,usr_7ecc50cd588a
75.4781452086875,1,0,11,2010-01-04,2011-05-16,76.4781452086875,usr_29ef565ca6c4
75.47722360768729,1,0,5,2010-01-04,2011-04-20,76.47722360768729,usr_a3694c6f70c7
75.46773419817175,1,0,28,2010-01-04,2011-05-16,76.46773419817175,usr_2a6bae4d22d3
75.4668677892028,1,0,1,2010-01-04,2011-05-16,76.4668677892028,usr_a55a68fe44d0
75.40534833771946,1,0,4,2010-01-04,2011-05-16,76.40534833771946,usr_fe974e1ad7cb
75.40437371968257,1,0,10,2010-01-04,2011-05-16,76.40437371968257,usr_7e808e5d4fe5
75.38600782570461,1,0,33,2010-01-04,2011-05-16,76.38600782570461,usr_ef3be4a2b68c
75.36881266849605,1,0,5,2010-01-04,2011-05-16,76.36881266849605,usr_24fec9e74543
75.32827965283988,1,0,5,2010-01-04,2011-05-16,76.32827965283988,usr_8ad8882056ea
75.31605483554513,1,0,10,2010-01-04,2011-05-16,76.31605483554513,usr_c2803c41f51a
75.28311394476748,1,0,5,2010-01-04,2011-05-16,76.28311394476748,usr_46925fa616b8
75.28087876386354,1,0,6,2010-01-04,2011-05-16,76.28087876386354,usr_3a354ea4fd50
75.27198473316089,1,0,25,2010-01-04,2011-05-16,76.27198473316089,usr_f8a70d774878
75.24475854219526,1,0,2,2010-01-04,2011-05-16,76.24475854219526,usr_1e5647e9c6e9
75.23663005193988,1,0,9,2010-01-04,2011-05-16,76.23663005193988,usr_0030497a7dc3
75.2199241117556,0,0,5,2010-01-04,2010-12-30,75.2199241117556,usr_71f57f77a3d3
75.21903932665846,0,0,3,2010-01-04,2011-05-16,75.21903932665846,usr_75b7592717d9
75.21120303483637,0,0,2,2010-01-04,2011-05-16,75.21120303483637,usr_d23320ed40f1
75.16916802841428,0,0,3,2010-01-04,2011-05-16,75.16916802841428,usr_1135e452ae6b
75.14163002607658,0,0,3,2010-01-04,2011-05-16,75.14163002607658,usr_76a4d444ac1d
75.09026535210936,0,0,18,2010-01-04,2011-05-16,75.09026535210936,usr_6bbd4366cc55
75.08764299580328,0,0,2,2010-01-04,2011-05-16,75.08764299580328,usr_b31bd7a72900
75.08479879320713,0,0,5,2010-01-04,2011-05-16,75.08479879320713,usr_d37f1c767c59
75.05418932713174,0,0,4,2010-01-04,2011-05-16,75.05418932713174,usr_bc631a2caa34
75.01586727299123,0,0,16,2010-01-04,2011-05-16,75.01586727299123,usr_96227b351fca
75.01439847733639,0,0,2,2010-01-04,2011-05-16,75.01439847733639,usr_7605d76e3ae2
75.00998902091582,0,0,1,2010-01-04,2011-04-26,75.00998902091582,usr_0a59353a6147
75.0020040222492,0,0,3,2010-01-04,2011-05-16,75.0020040222492,usr_3cd1563667bc
74.92303600698028,0,0,1,2010-01-04,2010-09-10,74.92303600698028,usr_bf16e1bf61df
74.82995718134651,0,0,1,2010-01-04,2010-07-23,74.82995718134651,usr_564b36d31b3b
74.77951182543084,0,0,3,2010-01-04,2010-06-09,74.77951182543084,usr_6d52f9d7cfd0
74.77643599761743,0,0,30,2010-01-04,2011-05-16,74.77643599761743,usr_9227f45bf432
74.7249106727453,0,0,31,2010-01-04,2011-05-16,74.7249106727453,usr_96fd29129082
74.69291953213957,0,0,12,2010-01-04,2011-05-16,74.69291953213957,usr_8f0da38fed7c
74.6758408931862,0,0,2,2010-01-04,2011-05-16,74.6758408931862,usr_bffed08d334d
74.66619504364634,0,0,1,2010-01-04,2011-05-16,74.66619504364634,usr_cf540bfa388f
74.65825270088364,0,0,21,2010-01-04,2011-05-16,74.65825270088364,usr_3b9bf0653409
74.64280102910824,0,0,34,2010-01-04,2011-05-16,74.64280102910824,usr_6fb5e665894e
74.61886113186722,0,0,0,2010-01-04,2010-09-30,74.61886113186722,usr_6f22efe71416
74.59143487204308,0,0,5,2010-01-02,2010-02-08,74.59143487204308,usr_53645f41f971
74.58716874436251,0,0,5,2010-01-04,2011-05-16,74.58716874436251,usr_d8df7475c845
74.5717464437311,0,0,3,2010-01-04,2011-05-16,74.5717464437311,usr_2d887512d953
74.56254428978832,0,0,10,2010-01-04,2011-05-16,74.56254428978832,usr_712b3c91e441
74.55443772856576,0,0,3,2010-01-04,2011-05-16,74.55443772856576,usr_bae6f68418ab
74.53323057974269,0,0,6,2010-01-04,2011-05-16,74.53323057974269,usr_8fc40223e536
74.5247297406232,0,0,4,2010-01-04,2010-10-08,74.5247297406232,usr_e1fb5f116245
74.47391789083078,0,0,11,2010-01-04,2011-01-14,74.47391789083078,usr_454db58e3449
74.46405137737602,0,0,0,2010-01-04,2010-12-10,74.46405137737602,usr_58602ff5680f
74.44451039697809,0,0,11,2010-01-04,2011-05-16,74.44451039697809,usr_082b3ec04424
74.44427238448024,0,0,4,2010-01-04,2011-05-16,74.44427238448024,usr_562def380c50
74.44082128434131,0,0,4,2010-01-04,2011-05-16,74.44082128434131,usr_472e0b7fe6c8
74.4380006342979,0,0,1,2010-01-04,2011-05-16,74.4380006342979,usr_e9b446d64893
74.40080765859827,0,0,9,2010-01-04,2011-05-16,74.40080765859827,usr_8a9846b2a224
74.39010859047002,0,0,7,2010-01-04,2011-05-16,74.39010859047002,usr_4ada6d2de92a
74.33520504649366,0,0,5,2010-01-04,2011-05-16,74.33520504649366,usr_d009262f7ebe
74.28713157116341,0,0,2,2010-01-04,2011-03-22,74.28713157116341,usr_d8c8e22aa8ae
74.24271336901944,0,0,2,2010-01-04,2011-05-16,74.24271336901944,usr_363068b67ca9
74.22907541311947,0,0,0,2010-01-04,2011-04-05,74.22907541311947,usr_44709e650bdb
74.20768786576197,0,0,7,2010-01-04,2011-03-08,74.20768786576197,usr_020a5a29c050
74.20410575438055,0,0,4,2010-01-04,2011-05-16,74.20410575438055,usr_1672b44bb00b
74.14341939795014,0,0,4,2010-01-04,2011-05-16,74.14341939795014,usr_14e5b9ff9cdd
74.10667894251219,0,0,9,2010-01-04,2011-05-16,74.10667894251219,usr_269c3769b287
74.1006205024781,0,0,4,2010-01-04,2011-05-16,74.1006205024781,usr_977ca43fdef6
74.08100162749928,0,0,36,2010-01-04,2011-05-16,74.08100162749928,usr_5ad0662b35a6
74.02234771567277,0,0,1,2010-01-04,2011-05-16,74.02234771567277,usr_fd2d4d1a4862
74.01890411468653,0,0,2,2010-01-04,2011-05-16,74.01890411468653,usr_07d81bec2200
73.95970497485277,0,0,4,2010-01-04,2011-05-16,73.95970497485277,usr_fbbe42662b76
73.92032491963313,0,0,1,2010-01-04,2011-05-16,73.92032491963313,usr_c40443a44750
73.91558013201649,0,0,0,2010-01-04,2011-05-16,73.91558013201649,usr_de0dfea550cf
73.91424207442502,0,0,13,2010-01-04,2011-05-16,73.91424207442502,usr_a60c45254e73
73.9082803126362,0,0,8,2010-01-04,2011-05-16,73.9082803126362,usr_34ebfb72624f
73.8260289074198,0,0,0,2010-01-04,2011-01-20,73.8260289074198,usr_c388b21579fd
73.76926225530953,0,0,1,2010-01-04,2011-05-16,73.76926225530953,usr_de4e685da003
73.73274363622117,0,0,2,2010-01-04,2010-11-15,73.73274363622117,usr_2df809616305
73.6065196976536,0,0,0,2010-01-04,2011-05-16,73.6065196976536,usr_b197899c3760
73.59390362577867,0,0,3,2010-01-04,2011-05-16,73.59390362577867,usr_d5f1f0386ee8
73.57892665177943,0,0,9,2010-01-04,2010-08-25,73.57892665177943,usr_dab0601e179a
73.56293518246595,0,0,4,2010-01-04,2011-05-16,73.56293518246595,usr_6eb73b63d466
73.54216382621158,0,0,2,2010-01-04,2011-05-16,73.54216382621158,usr_741cadcd4f80
73.5263657208845,0,0,1,2010-01-04,2011-05-16,73.5263657208845,usr_c26762a50622
73.51161018689758,0,0,12,2010-01-04,2011-05-16,73.51161018689758,usr_ceeb43ee2a00
73.50698709109567,0,0,17,2010-01-04,2011-05-16,73.50698709109567,usr_241992237a23
73.50360051811903,0,0,12,2010-01-04,2011-05-16,73.50360051811903,usr_01ffea83a988
73.4698562206835,0,0,3,2010-01-04,2011-05-16,73.4698562206835,usr_b4bd294994ff
73.45216327087606,0,0,6,2010-01-04,2011-05-16,73.45216327087606,usr_a9dcc4b8ea27
73.40961958255366,0,0,1,2010-01-04,2011-05-16,73.40961958255366,usr_6d85ca1b0bf2
73.30154583703961,0,0,0,2010-01-04,2011-05-16,73.30154583703961,usr_653b5eb2b834
73.29349057860271,0,0,4,2010-01-04,2010-11-24,73.29349057860271,usr_064b0895ca59
73.29335860545449,0,0,4,2010-01-04,2011-05-16,73.29335860545449,usr_ee567f0ff7ff
73.26375997494975,0,0,3,2010-01-04,2011-05-16,73.26375997494975,usr_84a7f43d39a0
73.24047060577769,0,0,2,2010-01-04,2011-05-16,73.24047060577769,usr_05a8bc3339f6
73.23575148028614,0,0,3,2010-01-04,2011-05-16,73.23575148028614,usr_367dae6e7f51
73.21852209850415,0,0,12,2010-01-04,2011-05-16,73.21852209850415,usr_1dbdc18e8959
73.18233347355303,0,0,6,2010-01-04,2011-05-16,73.18233347355303,usr_ea6ab25eb4ce
73.18070371239175,0,0,13,2010-01-04,2011-05-16,73.18070371239175,usr_2e723035592b
73.07379079491103,0,0,19,2010-01-04,2011-05-16,73.07379079491103,usr_d5752d37ba51
73.05851974445584,0,0,7,2010-01-04,2011-05-16,73.05851974445584,usr_14c9f699cf87
73.05016960918535,0,0,0,2010-01-04,2011-05-16,73.05016960918535,usr_e3ac5565c68e
73.02746874365198,0,0,4,2010-01-04,2011-05-16,73.02746874365198,usr_bb83bf1aa10f
73.0050591512924,0,0,15,2010-01-04,2011-05-16,73.0050591512924,usr_22c592dd38b8
72.92859363005104,0,0,4,2010-01-04,2011-05-16,72.92859363005104,usr_f1e0d95dafbf
72.91744025181104,0,0,18,2010-01-04,2011-05-16,72.91744025181104,usr_55167d4799a0
72.8912603338108,0,0,10,2010-01-04,2011-05-16,72.8912603338108,usr_9c5f5686540f
72.8548062342379,0,0,6,2010-01-04,2011-05-16,72.8548062342379,usr_5d391b16979b
72.8547658910151,0,0,29,2010-01-04,2011-05-16,72.8547658910151,usr_5cba83b634b2
72.81413108807668,0,0,2,2010-01-04,2011-05-16,72.81413108807668,usr_b2e82bbccf2e
72.7604593599922,0,0,10,2010-01-04,2011-05-16,72.7604593599922,usr_6ebd517528cc
72.75968473897089,0,0,1,2010-01-04,2011-05-16,72.75968473897089,usr_393ceba11483
72.72230828734467,0,0,14,2010-01-04,2011-05-16,72.72230828734467,usr_0e13362e3ee7
72.68732278984218,0,0,4,2010-01-04,2011-05-16,72.68732278984218,usr_124856bc77da
72.6229295553264,0,0,4,2010-01-04,2011-05-16,72.6229295553264,usr_5d21352fa8e1
72.62105875638069,0,0,1,2010-01-04,2011-05-16,72.62105875638069,usr_5088ac8fb3df
72.5714974412706,0,0,4,2010-01-04,2011-05-16,72.5714974412706,usr_99bbf41206ea
72.5251081066559,0,0,8,2010-01-04,2011-05-16,72.5251081066559,usr_5e3d701ff30a
72.51939340610399,0,0,2,2010-01-04,2011-05-16,72.51939340610399,usr_f7b47db636ee
72.5012546638902,0,0,8,2010-01-04,2011-05-16,72.5012546638902,usr_e2ba17f41a11
72.49993259111534,0,0,0,2010-01-04,2011-05-16,72.49993259111534,usr_ad3f20da3fb8
72.44916779388907,0,0,4,2010-01-04,2011-05-16,72.44916779388907,usr_6caaf12d0459
72.4374249119071,0,0,42,2010-01-04,2011-05-16,72.4374249119071,usr_57f35912abbb
72.43088602373017,0,0,17,2010-01-04,2011-02-09,72.43088602373017,usr_26bd4bae3f07
72.42422987266707,0,0,8,2010-01-04,2011-05-16,72.42422987266707,usr_bc3345c24779
72.41217045767252,0,0,9,2010-01-04,2011-05-16,72.41217045767252,usr_b40a97e073dc
72.37364538535535,0,0,2,2010-01-04,2011-03-11,72.37364538535535,usr_c910f0c5c2f0
72.35014491601152,0,0,1,2010-01-04,2011-05-16,72.35014491601152,usr_2b54efaf38c8
72.3050057676845,0,0,24,2010-01-04,2011-05-16,72.3050057676845,usr_1076c78614eb
72.26390324964466,0,0,1,2010-01-04,2011-05-16,72.26390324964466,usr_25778f10a3d0
72.22813552403157,0,0,2,2010-01-04,2010-10-15,72.22813552403157,usr_978280ad6db0
72.2109288591525,0,0,25,2010-01-04,2011-05-16,72.2109288591525,usr_e144f565fa3a
72.20094924467787,0,0,1,2010-01-04,2010-11-02,72.20094924467787,usr_bdf044bc98be
72.17925123780897,0,0,3,2010-01-04,2011-05-16,72.17925123780897,usr_248bedd948ca
72.14447450729352,0,0,2,2010-01-04,2011-05-16,72.14447450729352,usr_28a2572f0fe2
72.11895609208926,0,0,20,2010-01-04,2010-07-21,72.11895609208926,usr_3a5954c77932
72.08932337790098,0,0,8,2010-01-04,2011-05-16,72.08932337790098,usr_d673e5a025d4
72.06927951795934,0,0,5,2010-01-04,2011-05-16,72.06927951795934,usr_df688d423f02
72.0619385886155,0,0,3,2010-01-04,2011-05-16,72.0619385886155,usr_1c3c44f0edc0
72.02927413591641,0,0,10,2010-01-04,2011-05-16,72.02927413591641,usr_050012ff4c9d
72.01122857843691,0,0,6,2010-01-04,2011-05-16,72.01122857843691,usr_eedb16836e46
71.96566147506236,0,0,2,2010-01-04,2011-05-16,71.96566147506236,usr_bf6502c1504d
71.96086377937293,0,0,4,2010-01-04,2011-05-16,71.96086377937293,usr_c6b3cf89a1c7
71.95965262049943,0,0,4,2010-01-04,2010-09-08,71.95965262049943,usr_b17f839aa9ad
71.95726773295583,0,0,9,2010-01-04,2011-05-16,71.95726773295583,usr_1449dd965d42
71.92302861117979,0,0,0,2010-01-04,2011-05-16,71.92302861117979,usr_82ac3a2748db
71.86234421643633,0,0,10,2010-01-04,2011-05-16,71.86234421643633,usr_454e9b9fab68
71.82124699632143,0,0,2,2010-01-04,2011-05-16,71.82124699632143,usr_4fbea5bc4ef3
71.79828928502316,0,0,5,2010-01-04,2011-01-12,71.79828928502316,usr_f81af682279d
71.75298438739918,0,0,15,2010-01-04,2011-05-16,71.75298438739918,usr_46ac7b3627fb
71.70687598720978,0,0,0,2010-01-04,2011-05-16,71.70687598720978,usr_e1706ebac116
71.69004202965459,0,0,20,2010-01-04,2011-05-16,71.69004202965459,usr_309036a59889
71.64236376252515,0,0,0,2010-01-04,2011-05-16,71.64236376252515,usr_b52fa240ace9
71.6143563063795,0,0,15,2010-01-04,2011-05-16,71.6143563063795,usr_e497ca4784c4
71.57476799746145,0,0,0,2010-01-04,2010-10-07,71.57476799746145,usr_3b69480ed275
71.5597505067588,0,0,39,2010-01-04,2011-05-16,71.5597505067588,usr_cc312559b2a8
71.52968069578965,0,0,8,2010-01-04,2011-05-16,71.52968069578965,usr_19d2ef8788a3
71.49799290753676,0,0,0,2010-01-04,2011-05-16,71.49799290753676,usr_f7167e66888f
71.46057850569711,0,0,17,2010-01-04,2011-05-16,71.46057850569711,usr_827cdbf9c0de
71.42020372165656,0,0,8,2010-01-04,2011-05-16,71.42020372165656,usr_65c80fa4e78f
71.41372089782713,0,0,8,2010-01-04,2011-05-16,71.41372089782713,usr_6698b0d006dd
71.38727386194216,0,0,3,2010-01-04,2011-05-16,71.38727386194216,usr_81289dc27127
71.37261297543085,0,0,6,2010-01-04,2011-05-16,71.37261297543085,usr_4fcaad61063e
71.34486609953372,0,0,23,2010-01-04,2011-05-16,71.34486609953372,usr_d2372efd778d
71.33680340135167,0,0,4,2010-01-04,2011-05-16,71.33680340135167,usr_199af0f61817
71.3353673284543,0,0,0,2010-01-04,2011-03-04,71.3353673284543,usr_76b67d5070f8
71.28019292728173,0,0,5,2010-01-04,2011-05-16,71.28019292728173,usr_7f3e0cd8bd23
71.26599949918216,0,0,9,2010-01-04,2011-05-16,71.26599949918216,usr_2d0fe82837b8
71.1827842596776,0,0,13,2010-01-04,2011-05-16,71.1827842596776,usr_b7de36b8ff90
71.17080828473273,0,0,5,2010-01-04,2011-05-16,71.17080828473273,usr_2e575d87b1a6
71.10894183396888,0,0,5,2010-01-04,2011-05-16,71.10894183396888,usr_3d35b58b25b7
71.09779303842431,0,0,1,2010-01-04,2011-05-16,71.09779303842431,usr_4918fd0ef78e
71.09675852813892,0,0,7,2010-01-04,2011-05-16,71.09675852813892,usr_ef1baac107a9
71.08430327201545,0,0,7,2010-01-04,2011-05-16,71.08430327201545,usr_8d82055b22e7
71.08353050742271,0,0,1,2010-01-04,2010-03-26,71.08353050742271,usr_5dbd4e02d5e6
71.0592031281211,0,0,2,2010-01-04,2011-02-25,71.0592031281211,usr_49f8c3d95bab
71.0384241456401,0,0,0,2010-01-04,2010-07-29,71.0384241456401,usr_8c41f5795e79
70.97038393942161,0,0,3,2010-01-04,2011-05-16,70.97038393942161,usr_43dfea15fb41
70.94977856228225,0,0,1,2010-01-04,2011-05-16,70.94977856228225,usr_064042d47367
70.86573421646384,0,0,1,2010-01-04,2011-05-16,70.86573421646384,usr_12c5d12f7592
70.83065941883717,0,0,3,2010-01-04,2011-05-16,70.83065941883717,usr_7c6cca876b8d
70.80097256758877,0,0,4,2010-01-04,2011-05-16,70.80097256758877,usr_0fa316d00a07
70.7940146921194,0,0,0,2010-01-04,2011-05-16,70.7940146921194,usr_bb310fafcc2f
70.76074387920859,0,0,0,2010-01-04,2010-08-19,70.76074387920859,usr_2adbee8b1271
70.69947126345762,0,0,0,2010-01-04,2010-10-08,70.69947126345762,usr_f33614be322f
70.69346272483243,0,0,2,2010-01-04,2011-05-16,70.69346272483243,usr_8a6ac670de64
70.66598384363823,0,0,3,2010-01-04,2011-05-16,70.66598384363823,usr_bc252e0c6962
70.66096946614792,0,0,14,2010-01-04,2011-05-16,70.66096946614792,usr_7eca2bd2654d
70.65720206109654,0,0,3,2010-01-04,2010-11-24,70.65720206109654,usr_ac12b47cd851
70.59134437543837,0,0,0,2010-01-04,2011-05-16,70.59134437543837,usr_bafbf35bb341
70.57571002744827,0,0,5,2010-01-04,2011-05-16,70.57571002744827,usr_4b06e10d26aa
70.56873639368077,0,0,7,2010-01-02,2011-05-16,70.56873639368077,usr_0e9fc216023d
70.55742775903138,0,0,14,2010-01-04,2011-05-16,70.55742775903138,usr_5360da2aa15c
70.53323740050195,0,0,10,2010-01-04,2011-05-16,70.53323740050195,usr_85408518e61f
70.484132002381,0,0,0,2010-01-04,2011-05-16,70.484132002381,usr_fe077962a22d
70.46114555680907,0,0,8,2010-01-04,2011-05-16,70.46114555680907,usr_2a6822c5c884
70.45215201405398,0,0,2,2010-01-04,2011-05-16,70.45215201405398,usr_e366df4e8406
70.39421898597047,0,0,3,2010-01-04,2011-05-16,70.39421898597047,usr_e69c0154f556
70.3858182966947,0,0,6,2010-01-04,2011-05-16,70.3858182966947,usr_e52b2cc64da0
70.264587459768,0,0,11,2010-01-04,2011-05-16,70.264587459768,usr_5298b7086865
70.24295248434284,0,0,3,2010-01-04,2011-05-16,70.24295248434284,usr_67f0e4e697d4
70.2205932483712,0,0,1,2010-01-04,2011-05-16,70.2205932483712,usr_1552341d69ed
70.16669366226682,0,0,0,2010-01-04,2011-05-16,70.16669366226682,usr_205d0d79fb27
70.16496356380598,0,0,21,2010-01-04,2011-05-16,70.16496356380598,usr_c1408ab544fe
70.16072620936725,0,0,1,2010-01-04,2011-05-16,70.16072620936725,usr_f0477cf57f17
70.07225236636691,0,0,13,2010-01-04,2011-05-16,70.07225236636691,usr_71d7699e344c
69.99610089140491,0,0,4,2010-01-04,2011-05-16,69.99610089140491,usr_357e017a3caf
69.97425127372799,0,0,3,2010-01-04,2011-05-16,69.97425127372799,usr_784398b401fd
69.9664915353976,0,0,4,2010-01-04,2010-10-29,69.9664915353976,usr_2af1c4935244
69.91863935941971,0,0,3,2010-01-04,2011-05-16,69.91863935941971,usr_1c85d5ec1067
69.88011003039443,0,0,0,2010-01-04,2011-05-16,69.88011003039443,usr_0156dbebcbf8
69.86203526176865,0,0,0,2010-01-04,2011-04-12,69.86203526176865,usr_b97e0369052e
69.83936580542446,0,0,7,2010-01-03,2011-05-16,69.83936580542446,usr_93a561633a1e
69.8008811285479,0,0,9,2010-01-04,2011-04-11,69.8008811285479,usr_5533e0a95675
69.78435830791598,0,0,1,2010-01-04,2011-05-16,69.78435830791598,usr_647f22671bca
69.71103507966505,0,0,2,2010-01-04,2011-05-16,69.71103507966505,usr_bad92ef16e26
69.71090776208023,0,0,9,2010-01-04,2011-05-16,69.71090776208023,usr_9b425495f9ae
69.68670747078568,0,0,0,2010-01-04,2011-05-16,69.68670747078568,usr_6f77833b127d
69.64801754549022,0,0,4,2010-01-04,2011-05-16,69.64801754549022,usr_be7ae0f8e27b
69.63810541193122,0,0,6,2010-01-04,2011-05-16,69.63810541193122,usr_a40df1e17c52
69.62346768312328,0,0,1,2010-01-04,2011-05-16,69.62346768312328,usr_6018d027755d
69.61843729370361,0,0,3,2010-01-04,2011-05-16,69.61843729370361,usr_af8b54ef7ad8
69.52572474094477,0,0,0,2010-01-04,2011-05-16,69.52572474094477,usr_4436be5efd7d
69.50014077120642,0,0,1,2010-01-04,2010-04-06,69.50014077120642,usr_534aad5a7415
69.4554416374229,0,0,4,2010-01-04,2011-05-16,69.4554416374229,usr_3c2c96e97584
69.44786695789645,0,0,34,2010-01-04,2011-05-16,69.44786695789645,usr_ae2f263e213c
69.43819198555106,0,0,0,2010-01-04,2011-05-16,69.43819198555106,usr_e2c072f972a7
69.43291138574831,0,0,1,2010-01-04,2011-05-16,69.43291138574831,usr_fbbd8b23284c
69.41674852773738,0,0,1,2010-01-04,2010-06-08,69.41674852773738,usr_a36365a7107c
69.3860161146339,0,0,6,2010-01-04,2011-05-16,69.3860161146339,usr_6b6d8884bd5e
69.37579890053092,0,0,24,2010-01-04,2011-05-16,69.37579890053092,usr_5927459be580
69.36947088460664,0,0,1,2010-01-04,2010-02-19,69.36947088460664,usr_9d71de910108
69.33815781142519,0,0,7,2010-01-04,2010-03-12,69.33815781142519,usr_61563923dd6b
69.33505528989043,0,0,6,2010-01-04,2011-05-16,69.33505528989043,usr_39988cbe57d3
69.30763318522804,0,0,0,2010-01-04,2011-05-16,69.30763318522804,usr_f4bde5a7c026
69.20707584337794,0,0,5,2010-01-04,2011-05-16,69.20707584337794,usr_dd02e0f3f9d2
69.2044103460863,0,0,17,2010-01-04,2011-05-16,69.2044103460863,usr_58d13aca8daa
69.18214663038486,0,0,3,2010-01-04,2011-05-16,69.18214663038486,usr_ca584d90ad0d
69.17803010541719,0,0,3,2010-01-04,2010-08-17,69.17803010541719,usr_a0791be92b21
69.13337533507156,0,0,1,2010-01-04,2011-01-20,69.13337533507156,usr_fb7ae6943872
69.09717717652794,0,0,4,2010-01-04,2011-05-16,69.09717717652794,usr_f9e78840f51a
69.09717717652794,0,0,1,2010-01-04,2011-05-16,69.09717717652794,usr_3a77af2015d1
69.07449038229541,0,0,0,2010-01-04,2010-10-11,69.07449038229541,usr_2dcb37376cb2
69.03834407573136,0,0,0,2010-01-04,2011-05-16,69.03834407573136,usr_619192acab61
69.02293524253936,0,0,6,2010-01-04,2011-05-16,69.02293524253936,usr_800684a76b01
69.02149539547975,0,0,0,2010-01-04,2011-05-16,69.02149539547975,usr_eae8478c0eb9
69.00699952387095,0,0,6,2010-01-04,2011-05-16,69.00699952387095,usr_cb9d9f3e1846
68.99942170985518,0,0,1,2010-01-04,2011-05-16,68.99942170985518,usr_1f9e20d95a08
68.98020972356571,0,0,1,2010-01-04,2011-05-16,68.98020972356571,usr_2d1de9bfb2e1
68.96843329568348,0,0,6,2010-01-04,2011-05-16,68.96843329568348,usr_acbc24fe5349
68.95710918705132,0,0,3,2010-01-04,2011-05-16,68.95710918705132,usr_72f587a37b5b
68.9367325119194,0,0,4,2010-01-04,2010-10-28,68.9367325119194,usr_d552b303eded
68.93033345840904,0,0,0,2010-01-04,2011-05-16,68.93033345840904,usr_0589156a2108
68.85141696291322,0,0,0,2010-01-04,2011-05-16,68.85141696291322,usr_ceb360c3f9db
68.8322377903856,0,0,0,2010-01-04,2011-05-16,68.8322377903856,usr_7c075c21b96a
68.78295678756038,0,0,8,2010-01-04,2011-05-16,68.78295678756038,usr_310c8b6e5d3a
68.7785384776632,0,0,0,2010-01-04,2011-05-16,68.7785384776632,usr_d8363d6cf5f6
68.76164421594628,0,0,9,2010-01-04,2011-05-16,68.76164421594628,usr_1da6cb1da9d8
68.75742685259301,0,0,8,2010-01-04,2011-05-16,68.75742685259301,usr_fc2d16d2e11f
68.71056244584136,0,0,0,2010-01-04,2011-05-16,68.71056244584136,usr_17fd2f57dbb4
68.6637535803334,0,0,0,2010-01-04,2011-05-16,68.6637535803334,usr_c948b6fb24b6
68.63314693594057,0,0,2,2010-01-04,2011-05-16,68.63314693594057,usr_c9747fa46b7e
68.62155266849857,0,0,0,2010-01-04,2011-05-16,68.62155266849857,usr_08121286e7f8
68.58076286258664,0,0,3,2010-01-04,2011-05-16,68.58076286258664,usr_3b8ee3ec8099
68.57151240696106,0,0,3,2010-01-04,2011-05-16,68.57151240696106,usr_6de8481008b7
68.55985260780203,0,0,5,2010-01-04,2011-05-16,68.55985260780203,usr_340523804c69
68.50295550043356,0,0,14,2010-01-04,2011-05-16,68.50295550043356,usr_dbb514ed61cd
68.45801707864526,0,0,1,2010-01-04,2011-05-16,68.45801707864526,usr_a52d7b29635d
68.42742222987651,0,0,4,2010-01-04,2011-05-16,68.42742222987651,usr_75726dc970cd
68.40788272372795,0,0,10,2010-01-04,2011-05-16,68.40788272372795,usr_bde45f739849
68.36334296223549,0,0,0,2010-01-04,2011-05-16,68.36334296223549,usr_94857669910a
68.34651656917059,0,0,1,2010-01-04,2011-05-16,68.34651656917059,usr_a98256de204a
68.33623903829135,0,0,6,2010-01-04,2011-05-16,68.33623903829135,usr_463098651b3d
68.32725312823615,0,0,0,2010-01-04,2011-05-16,68.32725312823615,usr_58be4a01a05f
68.31845081318423,0,0,8,2010-01-04,2011-05-16,68.31845081318423,usr_318c01321773
68.31376163629108,0,0,0,2010-01-04,2010-04-28,68.31376163629108,usr_238a68f267da
68.31292636000876,0,0,0,2010-01-04,2011-05-16,68.31292636000876,usr_d0e9de0803db
68.30690087674093,0,0,3,2010-01-04,2011-05-16,68.30690087674093,usr_c0509e1fc049
68.27629690123703,0,0,10,2010-01-04,2011-05-16,68.27629690123703,usr_ee83a1228afb
68.27307538019787,0,0,1,2010-01-04,2011-05-16,68.27307538019787,usr_80ff1157ff18
68.26195814133936,0,0,1,2010-01-04,2011-01-05,68.26195814133936,usr_ecac0f4ebd96
68.26044479326958,0,0,4,2010-01-04,2010-08-26,68.26044479326958,usr_63885a458af9
68.24820382696598,0,0,4,2010-01-04,2011-05-16,68.24820382696598,usr_4bbe5fbb3cb3
68.21225656556258,0,0,6,2010-01-04,2011-02-23,68.21225656556258,usr_de91003de173
68.2003139774592,0,0,0,2010-01-04,2011-05-16,68.2003139774592,usr_d5ba273ec00c
68.09428199251994,0,0,4,2010-01-04,2011-05-16,68.09428199251994,usr_71395a40e89a
68.05501433270256,0,0,1,2010-01-04,2011-05-16,68.05501433270256,usr_952355f65bda
68.05501433270256,0,0,2,2010-01-04,2011-05-16,68.05501433270256,usr_39eadd71824c
68.05501433270256,0,0,1,2010-01-04,2011-05-16,68.05501433270256,usr_780eb74d69b5
68.04535581035022,0,0,1,2010-01-04,2011-05-16,68.04535581035022,usr_d9984959d475
67.92356096750251,0,0,8,2010-01-04,2011-05-16,67.92356096750251,usr_8fa83b5ab910
