day,email_count,external_email_count,external_attach_count,attachment_count,external_size_sum,external_size_max,external_recipient_count,external_domain_count,external_bcc_count,offhours_external_count,file_count,device_count,logon_count,http_count,external_email_count_personal_z,external_attach_count_personal_z,attachment_count_personal_z,external_size_sum_personal_z,external_size_max_personal_z,external_recipient_count_personal_z,external_domain_count_personal_z,external_bcc_count_personal_z,offhours_external_count_personal_z,file_count_personal_z,device_count_personal_z,logon_count_personal_z,http_count_personal_z,anomaly_score,model_anomaly,rule_s3_candidate,rule_multisignal,evidence_strength,email_event_ids,email_pcs,file_event_ids,device_event_ids,logon_event_ids,http_event_ids,anon_user
2010-07-01,5.0,3.0,1.0,2.0,100979.0,43113.0,4.0,4.0,0.0,0.0,11.0,2.0,3,5.0,4.047,6.0,6.0,5.091980823863636,2.279510739202007,5.396,5.396,0.0,0.0,0.5396,0.0,0.0,0.4496666666666666,79.5369759516498,True,False,True,MODEL+MULTI_SIGNAL,{T4E3-H2WY15EQ-5298YYGS}|{L9H2-N2BQ29ZU-1706QHGG}|{Z5H8-B5RL61IH-4312ZPSS},PC-3686,{Z5S1-T9QF26GI-3907HJBD},{A9G8-W4SI80UP-6363DEWB},{O6U7-E8VM19HL-6746QUGG},{W0U5-H8DK15TP-6151PFYZ},usr_842cd023376c
2010-07-01,3.0,1.0,1.0,5.0,30502.0,30502.0,1.0,1.0,0.0,1.0,27.0,8.0,3,6.0,1.349,6.0,6.0,1.8304727968325993,1.8304727968325993,1.349,1.349,0.0,6.0,0.33725,1.349,0.0,0.4496666666666666,79.52564288058161,True,False,True,MODEL+MULTI_SIGNAL,{F5F7-P8NV65DC-5505KCFM},PC-1637,{Z0C0-B4BI13BB-1821EWEU},{I4F2-C7OX07IV-1613JGJR},{L7O0-X7BE48QF-7998PZYF},{B6U5-L7ZF01CV-3797IHNT},usr_8bc12f6563a0
2011-03-14,1.0,1.0,1.0,1.0,38590.0,38590.0,1.0,1.0,0.0,0.0,27.0,18.0,2,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.33725,0.0,0.0,0.0,79.52262358069416,True,False,True,MODEL+MULTI_SIGNAL,{P6R4-Y7QE96IX-7008JTEX},PC-8517,{Q8V9-T3CH98BX-0365IQNW},{N4M4-L3TM32YZ-2133CGSR},{P9L9-L2EF08ZN-5348ADOM},{E5I9-Z3FK55TB-7759BBQV},usr_b4b81134da3a
2011-03-30,1.0,1.0,1.0,2.0,46535.0,46535.0,1.0,1.0,0.0,0.0,7.0,4.0,3,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.8993333333333332,0.6745,0.0,1.7986666666666664,79.51801597415545,True,False,True,MODEL+MULTI_SIGNAL,{Z5D2-T3FJ87IP-4568PTAV},PC-7275,{U2M6-R7WE85NY-7487UDSY},{S1I8-I8LS14LN-1132PYVA},{N1W6-C6YJ32BX-7531VRXZ},{J1C5-F5KA68TL-7682CYTT},usr_5272eb39d041
2011-03-25,4.0,3.0,2.0,2.0,80712.0,35914.0,3.0,3.0,0.0,0.0,10.0,4.0,2,7.0,4.047,6.0,6.0,3.9070426568345127,1.7797528079568725,4.047,4.047,0.0,0.0,2.1584,0.6745,0.0,0.8993333333333332,79.51325031332999,True,False,True,MODEL+MULTI_SIGNAL,{T8J7-P2GH47EE-6507XYVE}|{M7U0-T5NF96OQ-6534FEFM}|{C0E1-A6JW36LH-7215IXUU},PC-4835,{K5T1-H9UH93YH-8039VMVH},{A5I3-H4EZ85EF-1521MTHX},{D0O3-Z9UD85QM-7956EBII},{W1K2-C3CF93CA-7455CCAY},usr_5c14531db52b
2010-04-06,1.0,1.0,1.0,4.0,22906.0,22906.0,1.0,1.0,0.0,0.0,20.0,16.0,2,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,-0.2698,0.0,0.0,0.6745,79.5088187418652,True,False,True,MODEL+MULTI_SIGNAL,{F3O7-V5IE94CI-8220QBBG},PC-6866,{Q8Z3-J8QB07UG-6046VZOQ},{V7B1-D6IA37KQ-9662DLEV},{L3V0-B5XJ96AH-8523SWZH},{R8G5-P9ZD23BN-8463LCBM},usr_ca69644040d5
2010-07-30,4.0,3.0,2.0,7.0,96801.0,43037.0,3.0,3.0,0.0,0.0,0.0,0.0,10,4.0,4.047,6.0,6.0,4.3524918631102665,2.127347654425034,4.047,4.047,0.0,0.0,0.0,0.0,0.6745,-0.8993333333333332,79.49742769365601,True,False,True,MODEL+MULTI_SIGNAL,{F3W9-T7QQ61LF-1175YUAD}|{V5O8-P1OK38EP-2022OAAS}|{R0L2-E0PX49DD-7304ZVCW},PC-0253,,,{C6Y3-Q4AP65PR-9613WCRT},{X4M3-A3ZJ95IK-7909QKLA},usr_553d0d96bc70
2010-01-19,3.0,1.0,1.0,2.0,36816.0,36816.0,1.0,1.0,0.0,1.0,0.0,0.0,3,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,-1.349,79.49137974757886,True,False,True,MODEL+MULTI_SIGNAL,{T3V1-A1ZY17AW-3899DFFV},PC-7756,,,{L3S5-Z9SD15OJ-7117UUZE},,usr_655c8b84bd90
2010-05-04,1.0,1.0,1.0,1.0,15563.0,15563.0,1.0,1.0,0.0,0.0,10.0,4.0,3,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.0792,0.0,0.0,0.6745,79.48861364417657,True,False,True,MODEL+MULTI_SIGNAL,{R7I3-Q7GP12YO-9460OCCK},PC-1243,{P7M2-U4QR37FT-0950DWBX},{D8E1-I5LO16XC-1526IYMW},{M7B2-G1IY90HS-9792VVBZ},{T5I5-O4YG42LV-8194XXFG},usr_2b4fa02bfc41
2011-04-17,9.0,2.0,2.0,3.0,80378.0,47083.0,2.0,2.0,0.0,2.0,1.0,18.0,3,7.0,2.698,2.698,4.047,2.8828927854512583,2.031633784345712,2.698,2.698,0.0,6.0,0.0,0.0,0.0,-0.33725,79.48680846306928,True,False,True,MODEL+MULTI_SIGNAL,{Y2R0-Y8UX01NY-9918SOYS}|{K6L7-X5CP88ZE-4828NILB},PC-7989,{O0U6-H1ML11PN-7181KROM},{R6E5-I6WZ87RR-6315XQYU},{P6C3-B0SH63XE-2203DHNL},{S9G7-N3WB10RO-9018SEMW},usr_55d5ae47cb9a
2010-02-02,2.0,1.0,1.0,1.0,31930.0,31930.0,1.0,1.0,0.0,0.0,7.0,4.0,3,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.168625,0.6745,0.0,-1.349,79.48285587061412,True,False,True,MODEL+MULTI_SIGNAL,{P8V6-I9TH89YU-0839LGTE},PC-3476,{Q8S2-F4TN49AI-8728NWWQ},{E3O8-Q8DM30CO-7535FPDW},{U8F3-D3HA87PW-3168SRHO},,usr_7212f64a2368
2010-03-02,5.0,3.0,3.0,8.0,74966.0,32458.0,5.0,5.0,0.0,0.0,0.0,0.0,3,4.0,4.047,6.0,6.0,2.892337485163523,1.4477889115753102,6.745,6.745,0.0,0.0,0.0,0.0,0.0,-1.01175,79.47426432528714,True,False,True,MODEL+MULTI_SIGNAL,{N4L4-F8SI70RX-4681IUQM}|{Z2T7-I5SC00YV-1081SFXC}|{Q4I4-U8GY64RA-9326OACB},PC-3343,,,{Z2B8-O6OM68TE-0983XXQZ},{H0M9-Q9MI74OH-1083FSIG},usr_cfdf87058c13
2011-04-04,4.0,3.0,0.0,0.0,125682.0,88878.0,4.0,4.0,0.0,1.0,0.0,0.0,2,7.0,4.047,0.0,0.0,5.09014269630875,3.951370068879148,5.396,5.396,0.0,6.0,0.0,0.0,0.0,0.8993333333333332,79.47017733337495,True,False,True,MODEL+MULTI_SIGNAL,{W2A4-C4KV49GM-4258ZZXH}|{H1Z0-Q5YS32KT-2773XMNW}|{S5B4-J5BS31JE-8806PJEB},PC-7019,,,{B9U7-J6BT31JX-5342RGJU},{C9B1-D0HP99FS-0120GXGB},usr_ef7c6131b726
2011-03-08,7.0,4.0,3.0,4.0,151551.0,54738.0,5.0,5.0,0.0,0.0,0.0,0.0,3,9.0,4.047,4.047,5.396,4.733340678525013,1.568373715157772,5.396,5.396,0.0,0.0,0.0,0.0,0.0,0.0,79.46073918700587,True,False,True,MODEL+MULTI_SIGNAL,{M1O3-Q8XT11PB-0054NRFT}|{J8M9-L5VA78YH-7702QELW}|{Q7C0-T3IM13WM-8825UDAH}|{U4Y7-Q5JD20TU-7315HCWW},PC-3907,,,{T8X7-L0NK38FY-1587MKGD},{W0K1-L6BY56GH-3260EDAY},usr_df443a52beb9
2010-09-01,2.0,2.0,2.0,6.0,40793.0,21596.0,2.0,2.0,0.0,0.0,0.0,0.0,3,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.349,79.45695268262178,True,False,True,MODEL+MULTI_SIGNAL,{I2Q0-K3BI82BI-0791DHOW}|{M1W3-U1XA13OS-2288CDTA},PC-0669,,,{S3A9-A9BJ90FQ-3956SKGQ},,usr_e35e02c46920
2010-08-06,1.0,1.0,1.0,1.0,28652.0,28652.0,1.0,1.0,0.0,0.0,0.0,0.0,6,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,-1.01175,-1.349,4.047,2.698,79.45484712864214,True,False,True,MODEL+MULTI_SIGNAL,{B1I0-R5UJ85UH-2595JETE},PC-9083,,,{H3H7-Z9ZW02YL-4031QAPY},{I2S0-Z0OA07XS-0215BVUN},usr_8868f736d7dc
2010-06-02,6.0,3.0,1.0,2.0,109988.0,42910.0,4.0,4.0,0.0,0.0,0.0,0.0,12,4.0,4.047,6.0,6.0,4.9454228266213365,2.1210699596016966,5.396,5.396,0.0,0.0,0.0,0.0,1.349,-0.8993333333333332,79.44711940639077,True,False,True,MODEL+MULTI_SIGNAL,{T0Q5-B7WI47TL-7448BFWM}|{F3Q1-Q7HD75HN-7049MOOY}|{Q3P6-J6OL54WS-9469KCFM},PC-0253,,,{M1I9-F2JB99ZA-0353XUSY},{D7X6-W7QC02CY-5527FJVJ},usr_553d0d96bc70
2010-06-02,1.0,1.0,1.0,1.0,42939.0,42939.0,1.0,1.0,0.0,0.0,0.0,4.0,4,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,-0.6745,0.0,6.0,0.0,79.44282580987708,True,False,True,MODEL+MULTI_SIGNAL,{H8F6-I2TM89UX-4168AHEI},PC-2030,,{H3L9-R1IP21PU-3525VOZQ},{W4T9-B5RV65GM-6295BEWS},,usr_a7757ec55716
2011-05-03,5.0,3.0,2.0,4.0,103670.0,37861.0,3.0,3.0,0.0,1.0,0.0,0.0,2,6.0,4.047,6.0,6.0,4.427585737464878,1.7531640164419766,4.047,4.047,0.0,6.0,0.0,0.0,0.0,-0.6745,79.43773554292969,True,False,True,MODEL+MULTI_SIGNAL,{I0X0-I1WJ47PY-9216NQDD}|{M6Y2-T2BV61TX-5271GBUG}|{I3Z2-D7VS85XE-9135BSXI},PC-2582,,,{Y2E1-X0YQ03ZW-5978BBQY},{E2W8-V1NP31WI-0789IBDH},usr_b1666ae9a8b5
2011-01-14,5.0,3.0,1.0,9.0,79102.0,28068.0,5.0,5.0,0.0,0.0,0.0,0.0,4,10.0,4.047,6.0,6.0,3.2342799381687026,1.3147585680058336,6.745,6.745,0.0,0.0,0.0,0.0,1.349,1.7986666666666664,79.42289284264844,True,False,True,MODEL+MULTI_SIGNAL,{G3H8-T1JM54TE-6401GAAZ}|{U5G8-N0UH28OM-9206GNDU}|{O7L8-M9SF88PO-7187VUXD},PC-9919,,,{S4W8-O3HE11ZW-7455XBZL},{E9T4-A6UZ73XL-0190KYZS},usr_44c3daf01560
2010-04-09,8.0,3.0,0.0,0.0,100940.0,40969.0,3.0,3.0,0.0,1.0,0.0,0.0,6,10.0,4.047,0.0,0.0,6.288646376945458,2.554880778476331,4.047,4.047,0.0,6.0,0.0,0.0,-0.8993333333333332,2.248333333333333,79.42146844294525,True,False,True,MODEL+MULTI_SIGNAL,{D1M3-N6KS44WO-8426GXMP}|{L4Z7-U4AC87XC-4003YSMM}|{C1A3-P5VZ35VH-6552OIXE},PC-2948,,,{M0F1-K6VI70RS-6070OEPZ},{A3L4-R0VZ02FH-4808CQZM},usr_3ec84976a36e
2010-12-05,5.0,2.0,2.0,5.0,41745.0,22482.0,2.0,2.0,0.0,2.0,5.0,2.0,3,9.0,1.349,2.698,6.745,0.6610054391344836,0.08608695199339379,0.6745,0.6745,0.0,6.0,0.8093999999999999,0.0,0.0,0.6745,79.41539212897125,True,False,True,MODEL+MULTI_SIGNAL,{T5S7-B1KP99LZ-7375SJDU}|{O3R1-O3RV04WT-3334QIKS},PC-3819,{Q5F4-G5FU60QX-7571TZII},{F9H0-M6EZ53UW-9194ZCGZ},{Z5J2-K7FY57RE-7268GVEE},{R9C6-D4UH50ZB-8053EWKF},usr_f840f2d1dffd
2010-09-05,8.0,1.0,0.0,0.0,20160.0,20160.0,1.0,1.0,0.0,1.0,4.0,4.0,4,8.0,0.0,0.0,0.0,0.22331253182049604,0.2728449302408247,0.0,0.0,0.0,6.0,5.396,2.698,6.0,0.4496666666666666,79.4096804183733,True,False,True,MODEL+MULTI_SIGNAL,{Z8P6-P4JV60FS-2162IVWF},PC-1313,{E5X2-W4PV27MP-3121CNWD},{W9B5-U4SA18UW-4137QDPQ},{V7M9-R1JA59RN-3675RMFK},{W9H7-I0JM83OF-4394LBMA},usr_f1799c5feb88
2011-05-07,1.0,1.0,1.0,1.0,24245.0,24245.0,1.0,1.0,0.0,1.0,0.0,0.0,3,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,-1.349,79.40532829662561,True,False,True,MODEL+MULTI_SIGNAL,{L6D7-I2DA25DM-1336WRGP},PC-5758,,,{H8J1-W1FW48OR-1573UROV},,usr_0c33e46bff00
2010-05-24,1.0,1.0,1.0,2.0,66968.0,66968.0,1.0,1.0,0.0,0.0,24.0,2.0,3,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.349,79.39639871816554,True,False,True,MODEL+MULTI_SIGNAL,{Z1Q8-D2ZW56PD-7999TXDH},PC-0205,{H1T6-V9GF45CP-1715BJWZ},{S2M1-J7UB37EE-8471WJNC},{K8O9-T3XH67ZT-3815QDVI},{G6N0-N6PP53OL-3275UTJF},usr_a02b54153571
2010-08-20,5.0,2.0,2.0,6.0,63072.0,40259.0,3.0,3.0,0.0,1.0,0.0,0.0,2,2.0,2.698,6.0,6.0,3.0952063734584745,2.064799581788803,4.047,4.047,0.0,6.0,0.0,0.0,0.0,-1.3489999999999998,79.39612485427251,True,False,True,MODEL+MULTI_SIGNAL,{T6Z3-S7HT72EL-8729MDHP}|{Q6Y8-H3PX48KO-2724KJQI},PC-3764,,,{K8H7-L6GA50UQ-8934ETNW},{D4B5-S4OG23YI-8101LESK},usr_137fe225dc8c
2011-03-23,7.0,3.0,1.0,1.0,148674.0,59093.0,3.0,3.0,0.0,0.0,5.0,2.0,3,12.0,2.698,6.0,6.0,3.872089837527875,1.4233839670942876,1.349,1.349,0.0,0.0,6.0,1.349,0.0,1.349,79.39024893257975,True,False,True,MODEL+MULTI_SIGNAL,{L4A8-S7HH65IL-4521PVKE}|{U1G0-W5HC02XB-4841TSMB}|{C8M3-K1KB07KJ-6915HJFR},PC-6239,{I1R1-Y0DS91PJ-0346EBLK},{A4S6-Z2AI74AL-8118YKDW},{C8X3-U6ZE66BV-5408SOLI},{Z0Y3-P7IQ26TE-2596QGDD},usr_c3874b10091d
2010-12-10,4.0,1.0,1.0,3.0,26151.0,26151.0,1.0,1.0,0.0,0.0,2.0,8.0,3,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,-0.8093999999999999,1.349,0.0,1.7986666666666664,79.38548269653106,True,False,True,MODEL+MULTI_SIGNAL,{I8V5-F9JZ89XI-8683ANLW},PC-4582,{M4I1-P5TG19ZR-7546BYNO},{H4W0-H9ZV59VJ-0986TSGY},{L9O8-S7MN71DJ-2942ZURC},{E6C8-C7SL32UB-0237FTKO},usr_2d9dd3a9d402
2010-08-04,2.0,2.0,1.0,1.0,58585.0,35425.0,2.0,2.0,0.0,0.0,2.0,2.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.4496666666666666,-0.6745,0.0,-1.349,79.3851684927756,True,False,True,MODEL+MULTI_SIGNAL,{H9R4-C3PY94PV-1743DNCG}|{N2F8-M9LO72OO-8934JOJP},PC-7219,{O7B7-K1DI14QI-9218PFCF},{D1M6-I4HQ88CW-1029FABS},{I7V7-J7MB89DF-5030QIHO},,usr_de11ceee509d
2010-07-20,4.0,4.0,3.0,6.0,138952.0,43938.0,4.0,4.0,0.0,0.0,0.0,0.0,2,6.0,5.396,6.0,6.0,6.339443423266511,2.0809915475156013,5.396,5.396,0.0,0.0,0.0,0.0,0.0,0.4496666666666666,79.38214020913335,True,False,True,MODEL+MULTI_SIGNAL,{E0B9-U3NY57LD-1685OVIM}|{H8I1-N2SQ03IC-0891FIXZ}|{M5J2-B2YG62TD-5076TEYR}|{N2X4-Y6GS31QD-0039LCWF},PC-7207,,,{F2J6-H9QP89SZ-5727FEHA},{R4G3-R9VI62ZT-6918UKJS},usr_b965e196c70e
2010-10-26,2.0,1.0,1.0,2.0,10746.0,10746.0,1.0,1.0,0.0,0.0,20.0,16.0,2,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,-0.2698,0.0,0.0,0.0,79.3815096090457,True,False,True,MODEL+MULTI_SIGNAL,{E9R6-I9WS90JP-7774MUND},PC-6866,{Y5S2-Q8EH57IT-2468AAGM},{G5S8-V4RT33QK-8146DRUM},{I2U7-G3CF24ES-0755KXOO},{W9S4-H8GT64FK-6459WBAY},usr_ca69644040d5
2010-05-12,4.0,2.0,1.0,1.0,69749.0,52216.0,2.0,2.0,0.0,2.0,0.0,14.0,3,5.0,2.698,6.0,6.0,3.6437052627502613,2.836180705427605,2.698,2.698,0.0,6.0,-0.4496666666666666,-2.698,0.0,0.0,79.3811351024593,True,False,True,MODEL+MULTI_SIGNAL,{P2X9-D2KM50IG-3401RDIK}|{C8U1-F2KU60TF-5476IHKU},PC-3118,,{K9O5-K1IG62BQ-9582DMNS},{Y3X0-B1IO54WJ-1187OLON},{U4O1-I0BO40DD-5621CKRH},usr_d8643239bc07
2010-12-07,2.0,1.0,1.0,2.0,14793.0,14793.0,1.0,1.0,0.0,1.0,0.0,0.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,-1.349,79.37116720646492,True,False,True,MODEL+MULTI_SIGNAL,{E5H6-A5KC45YC-6685JMZB},PC-6789,,,{V3O8-O3JB01LU-6308VGIG},,usr_5e390f5880b8
2011-03-10,2.0,1.0,1.0,6.0,26686.0,26686.0,1.0,1.0,0.0,0.0,6.0,8.0,2,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.2698,1.349,0.0,0.0,79.36455683272557,True,False,True,MODEL+MULTI_SIGNAL,{V9P4-Y0IR17JU-7973FIAN},PC-0202,{Z9Y5-U2PC41LO-8746PPTZ},{T6U8-K1ZJ25UT-2328VREB},{H2O6-J5NO42II-5241ZGBG},{Q6G7-X7FM82MH-4117JURQ},usr_349cd59714f4
2010-05-28,1.0,1.0,1.0,1.0,22555.0,22555.0,2.0,2.0,0.0,1.0,0.0,0.0,2,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,1.349,79.36241197619671,True,False,True,MODEL+MULTI_SIGNAL,{P1D5-F2YA98IS-4553KDSJ},PC-0524,,,{Z4M0-K9XZ14ZO-9566CEFP},{V3L0-L3LL39KD-5892VNQP},usr_90843fed2717
2011-02-04,1.0,1.0,1.0,8.0,19127.0,19127.0,1.0,1.0,0.0,0.0,0.0,6.0,3,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,-1.349,0.6745,0.0,0.4496666666666666,79.35780702414138,True,False,True,MODEL+MULTI_SIGNAL,{F3G7-Y0CU35MT-6760PADN},PC-4582,,{J3C4-Y8PF77VO-1648VFNA},{I2Q5-J2NM59MC-8212LABJ},{H1P4-M3CW01WK-0130NGTH},usr_2d9dd3a9d402
2010-12-03,6.0,3.0,2.0,4.0,81196.0,35946.0,3.0,3.0,0.0,0.0,8.0,2.0,5,5.0,4.047,2.698,5.396,3.8819607314998583,1.8459810800007612,4.047,4.047,0.0,0.0,0.505875,0.0,2.698,0.4496666666666666,79.35645058959022,True,False,True,MODEL+MULTI_SIGNAL,{T9R4-G5YU31UM-2480YDME}|{C8Q1-G4CA99NE-1842PJEV}|{S8T9-J1IL75QN-3230JUAS},PC-7188,{M6Z3-V3YT68QU-2299KTJD},{H5E6-S2FA68LG-0469IOJM},{U6X6-U2YG44TH-2888CHGL},{B4P2-U5EE05DM-6266EOLG},usr_82d9c90540d4
2010-01-21,3.0,2.0,2.0,11.0,65290.0,43443.0,2.0,2.0,0.0,2.0,3.0,4.0,3,5.0,2.698,6.0,6.0,3.0484899668590515,2.088322951929587,2.698,2.698,0.0,6.0,-0.2698,0.0,0.0,0.0,79.35402388319001,True,False,True,MODEL+MULTI_SIGNAL,{T2D2-F1AQ56NG-1288WZVI}|{F6E4-W6JO81IA-9550YZFE},PC-3291,{N9Q4-J9AP81FY-9319NJQI},{I4K7-Y0VM27HO-2032SIQQ},{H2Z8-Y1ZM09EM-4103FPRA},{A7W3-M0WB54UN-9895PBAX},usr_7f0b93d8288b
2010-10-25,10.0,5.0,2.0,3.0,131560.0,37755.0,6.0,6.0,0.0,0.0,0.0,0.0,2,8.0,6.745,6.0,6.0,5.210182309250507,1.7349603147567787,8.094,8.094,0.0,0.0,0.0,0.0,0.0,0.0,79.35027712434061,True,False,True,MODEL+MULTI_SIGNAL,{X4C3-A6XZ68PV-5580BQOQ}|{I9A7-V5LE08BC-9243FFBY}|{B6P3-S0RE76LZ-4880ESGW}|{T3C3-T4FZ89NT-0883VBPU}|{P4G7-K9BX56RD-5297JIHC},PC-5338,,,{H2O0-S3DB94AV-6829QZWJ},{F4L6-Y5AQ72IQ-0247CYWJ},usr_a51d8922a60a
2010-10-06,6.0,3.0,3.0,3.0,94329.0,38784.0,3.0,3.0,0.0,0.0,4.0,2.0,3,11.0,4.047,4.047,4.047,4.306145224740488,1.8547957919366131,4.047,4.047,0.0,0.0,0.6745,-0.6745,0.0,1.01175,79.3496187122551,True,False,True,MODEL+MULTI_SIGNAL,{C0H3-X8RS37XV-5048YMLU}|{U4Z8-F9OK44FV-1097FWSF}|{F9U1-G2OO03RX-6707OMIX},PC-8309,{S7E3-Z0KY06QG-8855ZYGC},{K6P3-Y0CR76PS-2611WTZJ},{G8P0-U3SD91HF-8188SDKH},{P7D5-U6OB83YQ-9022UOET},usr_6dd7556f6957
2010-06-07,6.0,3.0,2.0,2.0,89918.0,31223.0,3.0,3.0,0.0,0.0,0.0,4.0,5,4.0,4.047,6.0,6.0,5.105085414869215,1.8160185827925928,4.047,4.047,0.0,0.0,-0.6745,0.0,6.0,-0.4496666666666666,79.34940139490837,True,False,True,MODEL+MULTI_SIGNAL,{R9O0-V9ZJ70IS-6571CMNL}|{Y7D0-F6OK68RX-9790NNCQ}|{C5U6-Z2ZZ13GW-7963NNDC},PC-0148,,{V9A6-T0QN75ZA-0175BRVO},{G5E8-A1XX91JC-1007QTOQ},{D0R8-F0DT31PL-7903AGQZ},usr_8b8d2a592a98
2011-04-20,1.0,1.0,1.0,1.0,15619.0,15619.0,1.0,1.0,0.0,0.0,10.0,2.0,2,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.349,-0.6745,0.0,0.0,79.3476182808321,True,False,True,MODEL+MULTI_SIGNAL,{M2M2-U9UT52PB-4189XJHV},PC-0202,{X3V0-C5HR29TT-3183ROCB},{B5G1-Q6FO15IE-0076DMXQ},{M4D3-T6ZS90RX-0037YVHP},{Q4I8-K1NX30AU-1059AXIH},usr_349cd59714f4
2010-03-13,2.0,1.0,1.0,1.0,38332.0,38332.0,1.0,1.0,0.0,1.0,20.0,15.0,2,3.0,1.349,6.0,6.0,1.706708957686976,1.8460557638070756,1.349,1.349,0.0,6.0,-1.349,-2.0235,0.0,-0.8993333333333332,79.34028528637545,True,False,True,MODEL+MULTI_SIGNAL,{R6P9-W2DZ72WD-2853RKHC},PC-3640,{Q1K7-D5NW73ER-2233KUWJ},{W7B9-N2ER21ZK-8519OGAG},{Z9M7-P6UH77JE-9878GTOM},{G0Y7-F2II92KR-6041MRPD},usr_ded3404df209
2010-07-13,1.0,1.0,1.0,3.0,31810.0,31810.0,1.0,1.0,0.0,1.0,27.0,2.0,3,7.0,1.349,6.0,6.0,2.1223448241752805,2.1223448241752805,1.349,1.349,0.0,6.0,1.5176249999999998,1.349,0.0,0.6745,79.33987247661956,True,False,True,MODEL+MULTI_SIGNAL,{P1T5-T4AN27CI-0807OPNR},PC-6846,{K4O0-H0SC42UX-0943ROKA},{E4S6-F8NN98IL-3198YXTO},{Z8V0-E8DD40CJ-9654PLCJ},{I8X1-A6FI88WL-3876CMOH},usr_b59689109059
2011-03-30,1.0,1.0,1.0,1.0,24420.0,24420.0,2.0,2.0,0.0,1.0,0.0,0.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,79.33977154650817,True,False,True,MODEL+MULTI_SIGNAL,{B4K6-M2PE61AV-4905QQFF},PC-1620,,,{W8O3-P5QD01GA-1414BMNC},,usr_b8a9fd5cfb07
2010-04-04,1.0,1.0,1.0,4.0,25606.0,25606.0,1.0,1.0,0.0,1.0,0.0,0.0,3,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,1.349,79.33859104819874,True,False,True,MODEL+MULTI_SIGNAL,{I7T3-J7RP96YL-1092XQNG},PC-0840,,,{M6V8-R0ID74FQ-4763IWDI},{B6D3-B3YJ16GB-0851OMQJ},usr_2a4d82213ca1
2010-11-27,2.0,1.0,1.0,2.0,17786.0,17786.0,1.0,1.0,0.0,1.0,0.0,0.0,3,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,1.349,79.33171310659489,True,False,True,MODEL+MULTI_SIGNAL,{A5P4-I5BQ61PD-2328BBUF},PC-6184,,,{S6I6-D5PI93SK-9223XKOE},{T0P3-L2LP84AV-2416SSPU},usr_dfade992025a
2011-01-09,8.0,2.0,1.0,3.0,45960.0,28064.0,2.0,2.0,0.0,2.0,25.0,14.0,3,8.0,1.349,1.349,4.047,1.061237885462555,0.5814424552829025,1.349,1.349,0.0,6.0,0.0,-2.698,0.0,-0.33725,79.32654593712923,True,False,True,MODEL+MULTI_SIGNAL,{G3F5-S4XA70BM-9280HBZF}|{C2L9-Q4FY82UX-5985MUZD},PC-0166,{Y1M1-G9HG17NR-0504UDPK},{C1H2-S8QG87TL-3529YOJZ},{Q3O5-B4FQ73YX-1808TTMY},{K8T1-I5ZT57WL-6557CLWA},usr_4235cb06f494
